BLOCKID,PLACEFP
490011002001688,
490011002001689,
490011002001690,
490011002001691,
490011002001692,
490011002001693,
490011002001694,
490011002001695,
490011002001696,
490011002001697,
490011002001698,
490011002001699,
490011002001700,
490011002001701,
490011002001702,
490011002001703,
490011002001704,
490011002001705,
490011002001706,
490011002001707,
490011002001708,
490011002001709,
490011002001710,
490011002001711,
490011002001712,
490011002001713,
490011002001714,
490011002001715,
490011002001716,
490011002001717,
490011002001718,
490011002001719,
490011002001720,
490011002001721,
490011002001722,
490011002001723,
490011002001724,
490011002001725,
490011002001726,
490011002001727,
490011002001728,
490011002001729,
490011002001730,
490011002001731,
490011002001732,
490011002001733,
490011002001734,
490011002001735,
490011002001736,
490011002001737,
490011002001738,
490011002001739,
490011002001740,
490011002001741,
490011002001742,
490011002001743,
490011002001744,
490011002001745,
490011002001746,
490011002001747,
490011002001748,
490011002001749,
490011002001750,
490011002001751,
490011002001752,
490011002001753,
490011002001754,
490011002001755,
490011002001756,
490011002001757,
490011002001758,
490011002001759,
490011002001760,
490011002001761,
490011002001762,
490011002001763,
490011002001764,
490011002001765,
490011002001766,
490011002001767,
490011002001768,
490011002001769,
490011002001770,
490011002001771,
490011002001772,
490011002001773,
490011002001774,
490011002001775,
490011002001776,
490011002001777,
490011002001778,
490011002001779,
490011002001780,
490011002001781,
490011002001782,
490011002001783,
490011002001784,
490011002001785,
490011002001786,
490011002001787,
490011002001788,
490011002001789,
490011002001790,
490011002001791,
490011002001792,
490011002001793,
490011002001794,
490011002001795,
490011002001796,
490011002001797,
490011002001798,
490011002001799,
490011002001800,
490011002001801,
490011002001802,
490011002001803,
490011002001804,
490011002001805,
490011002001806,
490011002001807,
490011002001808,
490011002001809,
490011002001810,
490011002001811,
490011002001812,
490011002001813,50590
490011002001814,50590
490011002001815,50590
490011002001816,50590
490011002001817,
490011002001818,50590
490011002001819,
490011002001820,
490011002001821,
490011002001822,
490011002001823,
490011002001824,
490011002001825,
490011002001826,
490011002001827,
490011002001828,
490011002001829,
490011002001830,
490011002001831,
490011002001832,
490011002001833,
490011002001834,
490011002001835,
490011002001836,
490011002001837,
490011002001838,
490011002001839,
490011002001840,
490011002001841,
490011002001842,
490011002001843,
490011002001844,
490011002001845,
490011002001846,
490011002001847,
490011002001848,
490011002001849,
490011002001850,
490011002001851,
490011002001852,
490011002001853,
490011002001854,
490011002001855,
490011002001856,
490011002001857,
490011002001858,
490011002001859,
490011002001860,
490011002001861,
490011002001862,
490011002001863,
490011002001864,
490011002001865,
490011002001866,
490011002001867,
490011002001868,
490011002001869,
490011002001870,
490011002001871,
490011002001872,
490011002001873,
490011002001874,
490011002001875,
490011002001876,
490011002001877,
490011002001878,
490011002001879,
490011002001880,
490011002001881,
490011002001882,
490011002001883,
490011002001884,
490011002001885,50590
490011002001886,50590
490011002001887,
490011002001888,
490011002001889,
490011002001890,
490011002001891,
490011002001892,
490011002001893,
490011002001894,
490011002001895,
490011002001896,
490011002001897,
490011002001898,
490011002001899,50590
490011002001900,
490011002001901,
490011002001902,
490011002001903,
490011002001904,
490011002001905,
490011002001906,
490011002001907,
490011002001908,
490011002001909,
490011002001910,
490011002001911,
490011002001912,
490011002001913,
490011002001914,
