BLOCKID,COUNTYFP,DISTRICT
460059566001158,005,VTDW72
460059566001159,005,VTDW72
460059566001160,005,VTDW72
460059566001161,005,VTDW72
460059566001162,005,VTDW72
460059566001163,005,VTDW72
460059566001164,005,VTDW72
460059566001165,005,VTDW72
460059566001166,005,VTDW72
460059566001167,005,VTDW72
460059566001168,005,VTDW72
460059566001169,005,VTDW72
460059566001170,005,VTDW72
460059566001171,005,VTDW72
460059566001172,005,VTDW72
460059566001173,005,VTDW72
460059566001174,005,VTD-17
460059566001175,005,VTD-17
460059566001176,005,VTD-17
460059566001177,005,VTD-17
460059566001178,005,VTD-17
460059566001179,005,VTD-17
460059566001180,005,VTD-17
460059566001181,005,VTDW72
460059566001182,005,VTDW72
460059566001183,005,VTDW72
460059566001184,005,VTD-17
460059566001185,005,VTDW72
460059566001186,005,VTDW72
460059566001187,005,VTDW72
460059566001188,005,VTDW72
460059566001189,005,VTDW72
460059566001190,005,VTDW72
460059566001191,005,VTDW72
460059566001192,005,VTDW72
460059566001193,005,VTDW72
460059566001194,005,VTDW72
460059566001195,005,VTDW72
460059566001196,005,VTDW72
460059566001197,005,VTDW72
460059566001198,005,VTDW72
460059566001199,005,VTDW72
460059566001200,005,VTDW72
460059566001201,005,VTDW72
460059566001202,005,VTDW72
460059566001203,005,VTDW72
460059566001204,005,VTDW72
460059566001205,005,VTDW82
460059566001206,005,VTDW82
460059566001207,005,VTDW82
460059566001208,005,VTDW82
460059566001209,005,VTDW82
460059566001210,005,VTDW82
460059566001211,005,VTDW82
460059566001212,005,VTDW82
460059566001213,005,VTDW82
460059566001214,005,VTDW82
460059566001215,005,VTDW82
460059566001216,005,VTDW82
460059566001217,005,VTDW82
460059566001218,005,VTDW82
460059566001219,005,VTDW82
460059566001220,005,VTDW82
460059566001221,005,VTDW72
460059566001222,005,VTDW72
460059566001223,005,VTDW72
460059566001224,005,VTDW72
460059566001225,005,VTDW72
460059566001226,005,VTDW72
460059566001227,005,VTDW72
460059566001228,005,VTDW72
460059566001229,005,VTDW72
460059566001230,005,VTDW72
460059566001231,005,VTDW72
460059566001232,005,VTDW72
460059566001233,005,VTDW72
460059566001234,005,VTDW72
460059566001235,005,VTDW72
460059566001236,005,VTDW72
460059566001237,005,VTDW72
